date, pm10, o3, no2, so2, co
2018/4/20, 28, , 24, , 
2018/4/21, 28, , 15, , 
2018/4/22, 24, , 17, , 
2018/4/23, 19, , 12, , 
2018/4/24, 17, , 15, , 
2018/4/25, 19, , 8, , 
2018/4/26, 9, , 32, , 
2018/4/27, 19, , 15, , 
2018/4/28, 15, , 13, , 
2018/4/29, 15, , 12, , 
2018/4/30, 9, , 6, , 
2018/5/1, 5, , 27, , 
2018/5/2, 15, , 18, , 
2018/5/3, 15, , 24, , 
2018/5/4, 18, , 21, , 
2018/5/5, 15, , 14, , 
2018/5/6, 10, , 33, , 
2018/5/7, 18, , 35, , 
2018/5/8, 18, , 39, , 
2018/5/9, 21, , 14, , 
2018/5/10, 10, , 20, , 
2018/5/11, 19, , 24, , 
2018/5/12, 15, , 13, , 
2018/5/13, 14, 33, 25, , 
2018/5/14, 14, 40, 26, , 
2018/5/15, 14, 30, 20, , 
2018/5/16, 11, 26, 13, , 
2018/5/17, 12, 38, 16, , 
2018/5/18, 16, 41, 18, , 
2018/5/19, 12, 42, 12, , 
2018/5/20, 8, 48, 15, , 
2018/5/21, 9, 48, 44, , 
2018/5/22, 16, 35, 29, , 
2018/5/23, 14, 31, 33, , 
2018/5/24, 13, 42, 29, , 
2018/5/25, 14, 50, 22, , 
2018/5/26, 11, 53, 18, , 
2018/5/27, 12, 47, 37, , 
2018/5/28, 17, 43, 28, , 
2018/5/29, 19, 45, 23, , 
2018/5/30, 14, 48, 15, , 
2018/5/31, 13, 41, 11, , 
2018/6/1, 8, 40, 10, , 
2018/6/2, 7, 48, 14, , 
2018/6/3, 9, 50, 32, , 
2018/6/4, 15, 60, 27, , 
2018/6/5, 15, 51, 32, , 
2018/6/6, 17, 49, 30, , 
2018/6/7, 14, 55, 31, , 
2018/6/8, 16, 47, 19, , 
2018/6/9, 14, 51, 7, , 
2018/6/10, 10, 38, 24, , 
2018/6/11, 15, 32, 18, , 
2018/6/12, 11, 25, 14, , 
2018/6/13, 9, 33, 16, , 
2018/6/14, 8, 51, 27, , 
2018/6/15, 17, 50, 21, , 
2018/6/16, 19, 33, 9, , 
2018/6/17, 11, 35, 10, , 
2018/6/18, 7, 32, 15, , 
2018/6/19, 9, 42, 21, , 
2018/6/20, 14, 42, 14, , 
2018/6/21, 13, 27, 6, , 
2018/6/22, 7, 29, 6, , 
2018/6/23, 7, 35, 6, , 
2018/6/24, 6, 31, 13, , 
2018/6/25, 7, 27, 20, , 
2018/6/26, 11, 36, 21, , 
2018/6/27, 11, 30, 25, , 
2018/6/28, 13, 46, 25, , 
2018/6/29, 15, 42, 19, , 
2018/6/30, 13, 40, 11, , 
2018/1/1, 54, , 9, 11, 
2018/1/2, 9, , 7, 9, 
2018/1/3, 7, , 16, 31, 
2018/1/4, 8, , 22, 32, 
2018/1/5, 10, , 23, 30, 
2018/1/6, 10, , 14, 16, 
2018/1/7, 17, , 16, 22, 
2018/1/8, 14, , 23, 32, 
2018/1/9, 16, , 24, 30, 
2018/1/10, 28, , 19, 23, 
2018/1/11, 24, , 21, 25, 
2018/1/12, 27, , 19, 23, 
2018/1/13, 26, , 13, 15, 
2018/1/14, 21, , 21, 26, 
2018/1/15, 20, , 9, 12, 
2018/1/16, 15, , 8, 10, 
2018/1/17, 5, , 9, 12, 
2018/1/18, 7, , 17, 21, 
2018/1/19, 6, , 17, 22, 
2018/1/20, 8, , 16, 16, 
2018/1/21, 9, , 27, 36, 
2018/1/22, 12, , 17, 22, 
2018/1/23, 15, , 23, 29, 
2018/1/24, 15, , 28, 35, 
2018/1/25, 19, , 27, 34, 
2018/1/26, 24, , 19, 27, 
2018/1/27, 21, , 8, 7, 
2018/1/28, 17, , 8, 11, 
2018/1/29, 5, , 19, 26, 
2018/1/30, 7, , 22, 26, 
2018/1/31, 20, , 16, 23, 
2018/2/1, 9, , 14, 20, 
2018/2/2, 9, , 12, 14, 
2018/2/3, 11, , 16, , 
2018/2/4, 16, , 24, 34, 
2018/2/5, 22, , 23, 32, 
2018/2/6, 32, , 27, 35, 
2018/2/7, 42, , 25, 29, 
2018/2/8, 54, , 25, 30, 
2018/2/9, 58, , 17, 21, 
2018/2/10, 49, , 10, , 
2018/2/11, 27, , 15, 20, 
2018/2/12, 11, , 30, 36, 
2018/2/13, 22, , 38, 45, 
2018/2/14, 46, , 31, 37, 
2018/2/15, 53, , 28, 34, 
2018/2/16, 40, , 27, 32, 
2018/2/17, 33, , 23, 26, 
2018/2/18, 35, , 27, 36, 
2018/2/19, 37, , 29, 43, 
2018/2/20, 42, , , , 
2018/2/25, 17, , , , 
2018/2/26, 26, , , , 
2018/2/27, 34, , 15, , 
2018/2/28, 40, , 25, , 
2018/3/1, 40, , 32, , 
2018/3/2, 53, , 30, , 
2018/3/3, 61, , 21, , 
2018/3/4, 59, , 32, , 
2018/3/5, 57, , 32, , 
2018/3/6, 57, , 19, , 
2018/3/7, 24, , 18, , 
2018/3/8, 11, , 30, , 
2018/3/9, 18, , 23, , 
2018/3/10, 20, , 19, , 
2018/3/11, 16, , 17, , 
2018/3/12, 13, , 9, , 
2018/3/13, 6, , 20, , 
2018/3/14, 14, , 24, , 
2018/3/15, 22, , 18, , 
2018/3/16, 13, , 15, , 
2018/3/17, 19, , 11, , 
2018/3/18, 18, , 26, , 
2018/3/19, 48, , 20, , 
2018/3/20, 26, , 22, , 
2018/3/21, 18, , 26, , 
2018/3/22, 26, , 19, , 
2018/3/23, 24, , 23, , 
2018/3/24, 25, , 23, , 
2018/3/25, 33, , 29, , 
2018/3/26, 45, , 23, , 
2018/3/27, 31, , 18, , 
2018/3/28, 16, , 15, , 
2018/3/29, 8, , 19, , 
2018/3/30, 14, , 13, , 
2018/3/31, 11, , 7, , 
2017/10/1, 17, , 18, 23, 
2017/10/2, 14, , 6, 6, 
2017/10/3, 10, , 17, 21, 
2017/10/4, 11, , 8, 11, 
2017/10/5, 11, , 10, 12, 
2017/10/6, 10, , 9, 11, 
2017/10/7, 8, , 6, 7, 
2017/10/8, 7, , 19, 23, 
