date, pm25, pm10
2017/11/15, 22, 12
2017/11/16, 12, 12
2017/11/17, 13, 18
2017/11/18, 29, 17
2017/11/19, 26, 12
2017/11/20, 10, 14
2017/11/21, 17, 15
2017/11/22, 19, 12
2017/11/23, 12, 16
2017/11/24, 21, 17
2017/11/25, 26, 12
2017/11/26, 13, 13
2017/11/27, 15, 14
2017/11/28, 18, 16
2017/11/29, 24, 14
2017/11/30, 26, 15
2017/12/1, 21, 14
2017/12/2, 18, 18
2017/12/3, 26, 19
2017/12/4, 30, 20
2017/12/5, 32, 21
2017/12/6, 38, 28
2017/12/7, 45, 34
2017/12/8, 63, 27
2017/12/9, 52, 27
2017/12/10, 51, 33
2017/12/11, 65, 32
2017/12/12, 60, 32
2017/12/13, 60, 33
2017/12/14, 64, 29
2017/12/15, 53, 20
2017/12/16, 32, 16
2017/12/17, 23, 13
2017/12/18, 15, 13
2017/12/19, 14, 13
2017/12/20, 16, 19
2017/12/21, 31, 14
2017/12/22, 16, 14
2017/12/23, 18, 22
2017/12/24, 39, 27
2017/12/25, 48, 21
2017/12/26, 38, 15
2017/12/27, 21, 12
2017/12/28, 11, 11
2017/12/29, 8, 16
2017/12/30, 22, 19
2017/12/31, 31, 23
2017/7/1, 26, 13
2017/7/2, 15, 13
2017/7/3, 15, 18
2017/7/4, 26, 15
2017/7/5, 23, 16
2017/7/6, 23, 14
2017/7/7, 24, 14
2017/7/8, 33, 13
2017/7/9, 32, 12
2017/7/10, 28, 12
2017/7/11, 28, 13
2017/7/12, 32, 15
2017/7/13, 34, 16
2017/7/14, 36, 15
2017/7/15, 36, 14
2017/7/16, 33, 12
2017/7/17, 30, 14
2017/7/18, 33, 16
2017/7/19, 36, 13
2017/7/20, 30, 13
2017/7/21, 31, 13
2017/7/22, 32, 13
2017/7/23, 31, 13
2017/7/24, 31, 15
2017/7/25, 35, 17
2017/7/26, 39, 14
2017/7/27, 33, 15
2017/7/28, 35, 14
2017/7/29, 34, 13
2017/7/30, 31, 15
2017/7/31, 34, 15
2017/8/1, 34, 34
2017/8/2, 63, 59
2017/8/3, 94, 47
2017/8/4, 80, 23
2017/8/5, 48, 32
2017/8/6, 59, 46
2017/8/7, 75, 46
2017/8/8, 75, 50
2017/8/9, 81, 49
2017/8/10, 83, 31
2017/8/11, 59, 66
2017/8/12, 115, 49
2017/8/13, 86, 31
2017/8/14, 58, 21
2017/8/15, 45, 
2017/8/16, 55, 19
2017/8/17, 64, 
2017/8/18, 92, 
2017/8/19, 67, 
2017/8/20, 55, 20
2017/8/21, 47, 64
2017/8/22, 99, 112
2017/8/23, 161, 67
2017/8/24, 111, 34
2017/8/25, 62, 34
2017/8/26, 63, 45
2017/8/27, 76, 71
2017/8/28, 117, 199
2017/8/29, 196, 306
2017/8/30, 233, 120
2017/8/31, 139, 46
2017/9/1, 77, 105
2017/9/2, 154, 247
2017/9/3, 225, 253
2017/9/4, 208, 56
