date, pm25, o3, no2, so2, co
2018/12/3, 47, 11, 7, 2, 
2018/12/4, 22, 8, 10, 2, 
2018/12/5, 29, 13, 10, 2, 
2018/12/6, 15, 10, 14, 2, 
2018/12/7, 16, 44, 33, 14, 
2018/12/8, 26, 11, 17, 2, 
2018/12/9, 23, 35, 41, 11, 
2018/12/10, 15, 10, 12, 2, 
2018/12/11, 24, 11, 8, 4, 
2018/12/12, 15, 11, 10, 2, 
2018/12/13, 11, 10, 13, 2, 
2018/12/14, 11, 13, 6, 2, 
2018/12/15, 11, 11, 7, 4, 
2018/12/16, 13, 9, 8, 3, 
2018/12/17, 17, 9, 12, 2, 
2018/12/18, 17, 9, 7, 11, 
2018/12/19, 21, 7, 11, 2, 
2018/12/20, 25, 11, 6, 4, 
2018/12/21, 17, 11, 4, 10, 
2018/12/22, 16, 13, 8, 3, 
2018/12/23, 14, 10, 9, 4, 
2018/12/24, 23, 10, 7, 4, 
2018/12/25, 18, 9, 8, 6, 
2018/12/26, 27, 9, 9, 4, 
2018/12/27, 33, 7, 15, 3, 
2018/12/28, 25, 9, 11, 4, 
2018/12/29, 21, 11, 5, 3, 
2018/12/30, 29, , , , 
2018/7/1, 17, 16, 4, 2, 
2018/7/2, 20, 18, 6, 1, 
2018/7/3, 19, 15, 3, , 
2018/7/4, 16, 14, 4, , 
2018/7/5, 16, 16, 3, 1, 
2018/7/6, 29, 19, 3, , 
2018/7/7, 30, 13, 4, , 
2018/7/8, 27, 10, 5, , 
2018/7/9, 27, 12, 4, , 
2018/7/10, 29, 15, 3, , 
2018/7/11, 25, 14, 5, , 
2018/7/12, 35, 15, 7, , 
2018/7/13, 34, 12, 3, 3, 
2018/7/14, 23, 12, 3, 1, 
2018/7/15, 18, 11, 6, 1, 
2018/7/16, 20, 17, 3, 1, 
2018/7/17, 30, 16, 3, 1, 
2018/7/18, 32, 12, 3, , 
2018/7/19, 30, 11, 4, , 
2018/7/20, 28, 13, 3, 1, 
2018/7/21, 38, 15, 2, , 
2018/7/22, 36, 11, 2, 2, 
2018/7/23, 23, 11, 4, 1, 
2018/7/24, 26, 10, 3, 1, 
2018/7/25, 26, 10, 5, , 
2018/7/26, 24, 49, 29, 8, 11
2018/7/27, 40, 16, 3, 1, 
2018/7/28, 38, 21, 5, 1, 
2018/7/29, 46, 19, 6, 1, 
2018/7/30, 50, 12, 3, 1, 
2018/7/31, 22, 11, 3, 1, 
2018/8/1, 21, 18, 7, 1, 
2018/8/2, 30, 20, 6, 1, 
2018/8/3, 35, 13, 4, , 
2018/8/4, 33, 9, 3, 1, 
2018/8/5, 24, 15, 5, , 
2018/8/6, 28, 16, 5, 2, 
2018/8/7, 38, 16, 7, 3, 
2018/8/8, 96, 20, 9, , 11
2018/8/9, 120, 24, 5, 1, 
2018/8/10, 121, 19, 6, 1, 
2018/8/11, 73, 15, 5, 1, 
2018/8/12, 66, 8, 3, 1, 
2018/8/13, 20, 15, 6, 1, 
2018/8/14, 28, 20, 6, 1, 
2018/8/15, 80, 10, 7, 1, 11
2018/8/16, 120, 22, 5, 1, 
2018/8/17, 99, 17, 7, 5, 11
2018/8/18, 110, 13, 1, 1, 
2018/8/19, 81, 13, 3, 1, 
2018/8/20, 58, 18, 9, , 
2018/8/21, 69, 17, 5, , 
2018/8/22, 55, 23, 8, 7, 
2018/8/23, 63, 18, 4, 1, 11
2018/8/24, 66, 11, 4, 1, 
2018/8/25, 42, 9, 7, 2, 
2018/8/26, 72, 12, 5, 2, 
