date, pm25, pm10, o3, no2, so2
2018/12/25, 29, 13, 21, 2, 1
2018/12/26, 35, 9, 35, 2, 1
2018/12/27, 45, 5, 34, 1, 1
2018/12/28, 26, 4, 33, 1, 
2018/12/29, 16, 5, 32, 1, 
2018/12/30, 17, , , , 
2018/7/1, 21, 11, 12, 1, 1
2018/7/2, 21, 8, 14, , 
2018/7/3, 15, 7, 20, 1, 
2018/7/4, 27, 8, 10, 1, 1
2018/7/5, 13, 8, 22, 2, 1
2018/7/6, 21, 6, 11, , 1
2018/7/7, 18, 8, 9, , 1
2018/7/8, 16, 7, 13, , 3
2018/7/9, 19, 14, 12, , 2
2018/7/10, 30, 25, 35, 1, 4
2018/7/11, 45, 29, 39, 2, 5
2018/7/12, 59, 27, 34, 1, 2
2018/7/13, 52, 26, 42, 1, 3
2018/7/14, 63, 42, 55, 2, 3
2018/7/15, 76, 49, 52, 1, 3
2018/7/16, 89, 43, 47, 1, 2
2018/7/17, 91, 36, 59, 1, 3
2018/7/18, 93, 47, 58, 2, 3
2018/7/19, 93, 19, 14, 1, 1
2018/7/20, 50, 9, 12, 1, 2
2018/7/21, 18, 11, 22, 1, 1
2018/7/22, 24, 13, 25, 1, 2
2018/7/23, 28, 20, 34, 1, 2
2018/7/24, 42, 24, 50, 1, 2
2018/7/25, 65, 27, 54, 1, 2
2018/7/26, 74, 16, 40, 1, 1
2018/7/27, 56, 17, 35, 1, 
2018/7/28, 54, 12, 31, , 
2018/7/29, 31, 10, 23, 1, 2
2018/7/30, 20, 11, 21, , 2
2018/7/31, 25, 19, 19, 1, 2
2018/8/1, 37, 25, 31, 1, 2
2018/8/2, 50, 29, 51, 1, 2
2018/8/3, 60, 18, 47, 2, 1
2018/8/4, 54, 27, 57, 1, 2
2018/8/5, 61, 24, 48, 2, 2
2018/8/6, 63, 9, 39, 1, 1
2018/8/7, 24, 8, 48, 2, 1
2018/8/8, 27, 9, 32, 2, 2
2018/8/9, 28, 15, 35, 2, 2
2018/8/10, 46, 23, 24, 1, 2
2018/8/11, 54, 16, 15, 1, 1
2018/8/12, 32, 10, 16, 1, 2
2018/8/13, 27, 8, 12, 1, 1
2018/8/14, 16, 11, 12, 1, 1
2018/8/15, 17, 8, 5, 1, 1
2018/8/16, 18, 7, 30, 1, 1
2018/8/17, 24, 7, 37, 1, 1
2018/8/18, 28, 10, 35, 1, 2
2018/8/19, 30, 12, 26, 1, 1
2018/8/20, 27, 24, 8, 1, 
2018/8/21, 17, 18, 10, , 1
2018/8/22, 15, 15, 12, 1, 2
2018/8/23, 19, 12, 16, 1, 1
2018/8/24, 24, 12, 12, 1, 
2018/8/25, 19, 9, 18, 1, 1
2018/8/26, 31, 18, 31, 1, 3
2018/8/27, 42, 28, 37, 1, 4
2018/8/28, 61, 27, 34, 1, 3
2018/8/29, 61, 18, 28, 2, 2
2018/8/30, 53, 25, 24, 1, 3
2018/8/31, 39, 13, 12, 1, 2
2018/9/1, 25, 8, 23, , 2
2018/9/2, 28, 8, 15, 1, 2
2018/9/3, 19, 18, 10, 1, 1
2018/9/4, 27, 15, 37, 1, 2
2018/9/5, 45, 19, 33, 1, 3
2018/9/6, 62, 9, 10, 1, 
2018/9/7, 33, 5, 40, 1, 1
2018/9/8, 25, 7, 17, , 2
2018/9/9, 15, 4, 27, 1, 
2018/9/10, 14, 6, 34, 1, 2
2018/9/11, 24, 9, 30, 1, 1
2018/9/12, 23, 14, 23, 2, 3
