date, pm25, pm10, o3, no2, so2
2017/12/8, , , , 4, 1
2017/12/9, , , , 11, 
2017/12/10, , , , 12, 1
2017/12/11, , , , 21, 1
2017/12/12, , , , 25, 2
2017/12/13, , , , 26, 
2017/12/18, , , , 34, 
2017/12/19, , , , 24, 1
2017/12/20, , , , 12, 
2017/12/21, , , , 7, 3
2017/12/22, , , , 21, 1
2017/12/23, , , , 11, 1
2017/12/24, , , , 3, 1
2017/12/25, , , , 2, 1
2017/12/26, , , , 7, 1
2017/12/27, , , , 5, 1
2017/12/28, , , , 6, 1
2017/12/29, , , , 7, 1
2017/12/30, , , , 3, 1
2017/12/31, , , , 4, 1
2017/7/1, , , , 1, 
2017/7/2, , , , 1, 1
2017/7/3, , , , 3, 1
2017/7/4, , , , 3, 2
2017/7/5, , , , 6, 3
2017/7/6, , , , 8, 3
2017/7/7, , , , 4, 2
2017/7/8, , , , 4, 4
2017/7/9, , , , 3, 5
2017/7/10, , , , 7, 3
2017/7/11, , , , 17, 
2017/7/12, , , , 12, 2
2017/7/13, , , , 5, 1
2017/7/14, , , , 3, 3
2017/7/15, , , , 2, 2
2017/7/16, , , , 3, 1
2017/7/17, , , , 7, 2
2017/7/18, , , , 6, 4
2017/7/19, , , , 6, 4
2017/7/20, , , , 1, 6
2017/7/21, , , , 5, 5
2017/7/22, , , , 5, 3
2017/7/23, , , , 2, 2
2017/7/24, , , , 3, 3
2017/7/25, , , , 6, 6
2017/7/26, , , , 3, 5
2017/7/27, , , , 2, 3
2017/7/28, , , , 3, 
2017/7/29, , , , 3, 
2017/7/30, , , , 2, 
2017/7/31, , , , 3, 1
2017/8/1, , , , 3, 3
2017/8/2, , , , 4, 4
2017/8/3, , , , 2, 1
2017/8/4, , , , 3, 
2017/8/5, , , , 2, 
2017/8/6, , , , 3, 
2017/8/7, , , , 3, 1
2017/8/8, , , , 6, 
2017/8/9, , , , 4, 
2017/8/10, , , , 6, 4
2017/8/11, , , , 3, 3
2017/8/12, , , , 2, 2
2017/8/13, , , , 5, 4
2017/8/14, , , , 6, 4
