date, pm25, pm10, o3, no2
2018/7/14, 36, 14, 25, 4
2018/7/15, 36, 10, 19, 5
2018/7/16, 25, 18, 17, 6
2018/7/17, 36, 12, 25, 6
2018/7/18, 23, 19, 27, 9
2018/7/19, 44, 12, 12, 9
2018/7/20, 31, 13, 18, 3
2018/7/21, 35, 14, 17, 6
2018/7/22, 33, 11, 13, 7
2018/7/23, 22, 9, 17, 5
2018/7/24, 22, 11, 22, 6
2018/7/25, 21, 16, 20, 11
2018/7/26, 33, 30, 40, 9
2018/7/27, 56, 23, 44, 8
2018/7/28, 43, 16, 19, 4
2018/7/29, 25, 15, 19, 7
2018/7/30, 28, 11, 20, 4
2018/7/31, 22, 14, 19, 5
2018/8/1, 28, 13, 19, 5
2018/8/2, 29, 10, 17, 4
2018/8/3, 25, 6, 20, 3
2018/8/4, 15, 8, 20, 3
2018/8/5, 24, 9, 17, 3
2018/8/6, 27, 2, 17, 7
2018/8/7, 8, , 17, 5
2018/8/10, 18, 8, 21, 5
2018/8/11, 20, 11, 25, 3
2018/8/12, 19, 14, 23, 6
2018/8/13, 25, 8, 17, 5
2018/8/14, 19, 7, 19, 7
2018/8/15, 18, 8, 16, 6
2018/8/16, 18, 8, 17, 6
2018/8/17, 16, 10, 20, 4
2018/8/18, 25, 9, 19, 4
2018/8/19, 20, 12, 19, 7
2018/8/20, 30, 10, 14, 12
2018/8/21, 24, 8, 17, 7
2018/8/22, 15, 8, 16, 8
2018/8/23, 19, 6, 17, 7
2018/8/24, 13, 9, 26, 4
2018/8/25, 17, 10, 19, 8
2018/8/26, 19, 6, 19, 7
2018/8/27, 16, 10, 17, 7
2018/8/28, 22, 8, 19, 5
2018/8/29, 20, 9, 21, 9
2018/8/30, 18, 13, 22, 9
2018/8/31, 23, 15, 22, 6
2018/9/1, 36, 10, 18, 4
2018/9/2, 28, 9, 22, 4
2018/9/3, 17, 11, 24, 6
2018/9/4, 19, 12, 19, 10
2018/9/5, 29, 6, 20, 4
2018/9/6, 12, 6, 24, 3
2018/9/7, 15, 7, 23, 3
2018/9/8, 11, 7, 22, 2
2018/9/9, 15, 6, 19, 5
2018/9/10, 13, 7, 20, 4
2018/9/11, 15, 7, 21, 7
2018/9/12, 13, 7, 20, 5
2018/9/13, 13, 7, 21, 6
2018/9/14, 14, 8, 19, 8
2018/9/15, 14, 7, 22, 3
2018/9/16, 12, 12, 15, 9
2018/9/17, 28, 10, 21, 8
2018/9/18, 26, 13, 26, 4
2018/9/19, 20, 7, 25, 6
2018/9/20, 12, 6, 22, 4
2018/9/21, 11, 5, 22, 4
2018/9/22, 11, 6, 26, 4
2018/9/23, 12, 6, 24, 4
2018/9/24, 11, 6, 22, 5
2018/9/25, 21, 7, 11, 6
2018/9/26, 11, 6, 21, 3
2018/9/27, 19, 9, 21, 8
2018/9/28, 19, 6, 24, 6
2018/9/29, 17, 9, 25, 3
2018/9/30, 16, 11, 24, 8
2018/4/1, 18, 8, 40, 6
2018/4/2, 15, 12, 40, 2
2018/4/3, 16, 7, 35, 3
2018/4/4, 11, 7, 31, 7
2018/4/5, 15, 25, 29, 7
2018/4/6, 42, 21, 29, 9
2018/4/7, 40, 14, 27, 7
2018/4/8, 31, 10, 29, 10
2018/4/9, 26, 15, 34, 2
2018/4/10, 24, 42, 35, 2
2018/4/11, 52, 39, 35, 2
2018/4/12, 49, 41, 34, 5
2018/4/13, 59, 21, 23, 9
2018/4/14, 61, 24, 30, 12
2018/4/15, 64, 15, 29, 9
2018/4/16, 43, 22, 38, 8
2018/4/17, 42, 18, 28, 8
