date, pm25, o3, no2, so2, co
2018/7/29, 21, 30, 3, , 1
2018/7/30, 31, 37, 3, , 1
2018/7/31, 31, 27, 5, , 2
2018/8/1, 33, 36, 2, , 2
2018/8/2, 23, 39, 4, , 2
2018/8/3, 39, 35, 3, , 2
2018/8/4, 32, 45, 4, , 2
2018/8/5, 29, 40, 3, , 2
2018/8/6, 44, 28, 3, , 2
2018/8/7, 33, 16, 6, , 2
2018/8/8, 38, 22, 2, , 2
2018/8/9, 27, 19, 2, , 1
2018/8/10, 13, 24, 4, , 1
2018/8/11, 16, 29, 3, , 2
2018/8/12, 25, 29, 3, , 2
2018/8/13, 30, 29, 4, , 2
2018/8/14, 32, 20, 3, , 2
2018/8/15, 34, 20, 2, , 1
2018/8/16, 12, 19, 4, , 2
2018/8/17, 22, 16, 1, , 1
2018/8/18, 18, 25, 3, , 2
2018/8/19, 34, 25, 5, , 2
2018/8/20, 40, 21, 5, , 2
2018/8/21, 31, 25, 2, , 2
2018/8/22, 21, 22, 3, , 1
2018/8/23, 26, 36, 4, , 2
2018/8/24, 47, 37, 4, , 2
2018/8/25, 38, 29, 2, , 2
2018/8/26, 32, 26, 4, , 3
2018/8/27, 28, 32, 4, , 2
2018/8/28, 45, 29, 4, , 1
2018/8/29, 19, 18, 1, , 1
2018/8/30, 11, 29, 3, , 2
2018/8/31, 16, 29, 3, , 2
2018/9/1, 24, 21, 3, , 2
2018/9/2, 23, 24, 2, , 1
2018/9/3, 23, 22, 3, , 1
2018/9/4, 22, 35, 7, , 2
2018/9/5, 35, 25, 2, , 1
2018/9/6, 16, 19, 2, 1, 1
2018/9/7, 18, 18, 1, , 1
2018/9/8, 20, 18, 2, 1, 1
2018/9/9, 16, 16, 3, , 1
2018/9/10, 12, 13, 4, , 2
2018/9/11, 8, 23, 5, , 2
2018/9/12, 14, 32, 5, , 2
2018/9/13, 22, 28, 5, , 2
2018/9/14, 26, 23, 4, , 2
2018/9/15, 29, 27, 2, , 2
2018/9/16, 25, 26, 4, , 2
2018/9/17, 26, 20, 2, , 1
2018/9/18, 16, 12, 2, , 1
2018/9/19, 10, 14, 4, , 1
2018/9/20, 22, 29, 5, , 2
2018/9/21, 26, 22, 3, , 1
2018/9/22, 17, 16, 4, , 1
2018/9/23, 18, 19, 3, , 1
2018/9/24, 13, 10, 6, , 2
2018/9/25, 14, 22, 3, , 1
2018/9/26, 17, 19, 6, 1, 2
2018/9/27, 16, 26, 4, , 1
2018/9/28, 15, 20, 2, , 1
2018/9/29, 12, 17, 2, , 1
2018/9/30, 11, 16, 4, 2, 1
2018/4/1, 16, 34, 9, 1, 2
2018/4/2, 20, 38, 7, 1, 2
2018/4/3, 24, 35, 5, , 2
2018/4/4, 19, 30, 4, , 1
2018/4/5, 19, 32, 9, , 2
2018/4/6, 22, 37, 3, 1, 1
2018/4/7, 18, 32, 5, , 1
2018/4/8, 15, 32, 6, , 1
2018/4/9, 15, 33, 13, , 2
2018/4/10, 25, 39, 9, 1, 2
2018/4/11, 47, 33, 9, , 2
2018/4/12, 57, 34, 5, , 2
2018/4/13, 27, 33, 4, , 1
2018/4/14, 19, 31, 3, , 1
2018/4/15, 20, 32, 3, , 2
2018/4/16, 16, 26, 7, , 2
2018/4/17, 16, 31, 4, , 2
2018/4/18, 10, 33, 3, , 1
